Notes,State,State Code,Year,Year Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Race,Race Code,MCD - ICD Chapter,MCD - ICD Chapter Code,Deaths,Population,Crude Rate
,Oklahoma,40,2009,2009,25-34 years,25-34,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,22,52700,41.7
,Oklahoma,40,2009,2009,25-34 years,25-34,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,114,386209,29.5
,Oklahoma,40,2009,2009,35-44 years,35-44,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,21,45358,46.3
,Oklahoma,40,2009,2009,35-44 years,35-44,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,138,366107,37.7
,Oklahoma,40,2009,2009,45-54 years,45-54,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,21,45469,46.2
,Oklahoma,40,2009,2009,45-54 years,45-54,Black or African American,2054-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,12,39779,Unreliable
,Oklahoma,40,2009,2009,45-54 years,45-54,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,209,432112,48.4
,Oklahoma,40,2009,2009,55-64 years,55-64,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,31974,Unreliable
,Oklahoma,40,2009,2009,55-64 years,55-64,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,87,364539,23.9
,Oklahoma,40,2009,2009,65-74 years,65-74,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,19,242096,Unreliable
,Oklahoma,40,2010,2010,15-24 years,15-24,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,52,397171,13.1
,Oklahoma,40,2010,2010,25-34 years,25-34,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,16,54421,Unreliable
,Oklahoma,40,2010,2010,25-34 years,25-34,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,116,391844,29.6
,Oklahoma,40,2010,2010,35-44 years,35-44,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,17,45947,Unreliable
,Oklahoma,40,2010,2010,35-44 years,35-44,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,140,364940,38.4
,Oklahoma,40,2010,2010,45-54 years,45-54,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,17,46096,Unreliable
,Oklahoma,40,2010,2010,45-54 years,45-54,Black or African American,2054-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,12,40162,Unreliable
,Oklahoma,40,2010,2010,45-54 years,45-54,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,176,429879,40.9
,Oklahoma,40,2010,2010,55-64 years,55-64,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,103,372935,27.6
,Oklahoma,40,2010,2010,65-74 years,65-74,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,17,245713,Unreliable
,Oklahoma,40,2011,2011,15-24 years,15-24,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,58,398541,14.6
,Oklahoma,40,2011,2011,25-34 years,25-34,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,13,55019,Unreliable
,Oklahoma,40,2011,2011,25-34 years,25-34,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,115,399096,28.8
,Oklahoma,40,2011,2011,35-44 years,35-44,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,16,46072,Unreliable
,Oklahoma,40,2011,2011,35-44 years,35-44,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,121,363090,33.3
,Oklahoma,40,2011,2011,45-54 years,45-54,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,19,45715,Unreliable
,Oklahoma,40,2011,2011,45-54 years,45-54,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,199,421314,47.2
,Oklahoma,40,2011,2011,55-64 years,55-64,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,83,385846,21.5
,Oklahoma,40,2011,2011,65-74 years,65-74,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,21,250965,8.4
,Oklahoma,40,2012,2012,15-24 years,15-24,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,68118,Unreliable
,Oklahoma,40,2012,2012,15-24 years,15-24,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,43,398827,10.8
,Oklahoma,40,2012,2012,25-34 years,25-34,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,26,55959,46.5
,Oklahoma,40,2012,2012,25-34 years,25-34,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,112,401872,27.9
,Oklahoma,40,2012,2012,35-44 years,35-44,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,23,47025,48.9
,Oklahoma,40,2012,2012,35-44 years,35-44,Black or African American,2054-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,38083,Unreliable
,Oklahoma,40,2012,2012,35-44 years,35-44,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,127,364711,34.8
,Oklahoma,40,2012,2012,45-54 years,45-54,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,16,45426,Unreliable
,Oklahoma,40,2012,2012,45-54 years,45-54,Black or African American,2054-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,39177,Unreliable
,Oklahoma,40,2012,2012,45-54 years,45-54,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,207,411645,50.3
,Oklahoma,40,2012,2012,55-64 years,55-64,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,18,35806,Unreliable
,Oklahoma,40,2012,2012,55-64 years,55-64,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,109,387524,28.1
,Oklahoma,40,2012,2012,65-74 years,65-74,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,30,263818,11.4
,Oklahoma,40,2013,2013,15-24 years,15-24,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,58,398534,14.6
,Oklahoma,40,2013,2013,25-34 years,25-34,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,17,56973,Unreliable
,Oklahoma,40,2013,2013,25-34 years,25-34,Black or African American,2054-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,48882,Unreliable
,Oklahoma,40,2013,2013,25-34 years,25-34,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,98,405578,24.2
,Oklahoma,40,2013,2013,35-44 years,35-44,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,19,47828,Unreliable
,Oklahoma,40,2013,2013,35-44 years,35-44,Black or African American,2054-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,38890,Unreliable
,Oklahoma,40,2013,2013,35-44 years,35-44,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,124,367605,33.7
,Oklahoma,40,2013,2013,45-54 years,45-54,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,22,45043,48.8
,Oklahoma,40,2013,2013,45-54 years,45-54,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,196,403242,48.6
,Oklahoma,40,2013,2013,55-64 years,55-64,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,36421,Unreliable
,Oklahoma,40,2013,2013,55-64 years,55-64,Black or African American,2054-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,32042,Unreliable
,Oklahoma,40,2013,2013,55-64 years,55-64,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,151,392755,38.4
,Oklahoma,40,2013,2013,65-74 years,65-74,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,25,272989,9.2
,Oklahoma,40,2014,2014,15-24 years,15-24,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,70814,Unreliable
,Oklahoma,40,2014,2014,15-24 years,15-24,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,35,397191,8.8
,Oklahoma,40,2014,2014,25-34 years,25-34,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,23,57746,39.8
,Oklahoma,40,2014,2014,25-34 years,25-34,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,104,408452,25.5
,Oklahoma,40,2014,2014,35-44 years,35-44,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,15,48559,Unreliable
,Oklahoma,40,2014,2014,35-44 years,35-44,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,136,368808,36.9
,Oklahoma,40,2014,2014,45-54 years,45-54,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,18,44993,Unreliable
,Oklahoma,40,2014,2014,45-54 years,45-54,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,204,396393,51.5
,Oklahoma,40,2014,2014,55-64 years,55-64,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,13,37431,Unreliable
,Oklahoma,40,2014,2014,55-64 years,55-64,Black or African American,2054-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,13,33080,Unreliable
,Oklahoma,40,2014,2014,55-64 years,55-64,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,135,396563,34
,Oklahoma,40,2014,2014,65-74 years,65-74,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,28,279989,10
,Oklahoma,40,2015,2015,15-24 years,15-24,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,32,395628,8.1
,Oklahoma,40,2015,2015,25-34 years,25-34,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,16,58465,Unreliable
,Oklahoma,40,2015,2015,25-34 years,25-34,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,111,411708,27
,Oklahoma,40,2015,2015,35-44 years,35-44,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,49613,Unreliable
,Oklahoma,40,2015,2015,35-44 years,35-44,Black or African American,2054-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,40735,Unreliable
,Oklahoma,40,2015,2015,35-44 years,35-44,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,143,370476,38.6
,Oklahoma,40,2015,2015,45-54 years,45-54,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,23,44716,51.4
,Oklahoma,40,2015,2015,45-54 years,45-54,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,161,390232,41.3
,Oklahoma,40,2015,2015,55-64 years,55-64,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,16,38663,Unreliable
,Oklahoma,40,2015,2015,55-64 years,55-64,Black or African American,2054-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,12,33947,Unreliable
,Oklahoma,40,2015,2015,55-64 years,55-64,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,125,402406,31.1
,Oklahoma,40,2015,2015,65-74 years,65-74,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,24,287194,8.4
,Oklahoma,40,2016,2016,15-24 years,15-24,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,31,389947,7.9
,Oklahoma,40,2016,2016,25-34 years,25-34,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,23,59693,38.5
,Oklahoma,40,2016,2016,25-34 years,25-34,Black or African American,2054-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,12,52455,Unreliable
,Oklahoma,40,2016,2016,25-34 years,25-34,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,112,413871,27.1
,Oklahoma,40,2016,2016,35-44 years,35-44,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,23,50216,45.8
,Oklahoma,40,2016,2016,35-44 years,35-44,Black or African American,2054-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,41418,Unreliable
,Oklahoma,40,2016,2016,35-44 years,35-44,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,172,371083,46.4
,Oklahoma,40,2016,2016,45-54 years,45-54,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,29,44513,65.1
,Oklahoma,40,2016,2016,45-54 years,45-54,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,169,383038,44.1
,Oklahoma,40,2016,2016,55-64 years,55-64,American Indian or Alaska Native,1002-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,23,39575,58.1
,Oklahoma,40,2016,2016,55-64 years,55-64,Black or African American,2054-5,"Injury, poisoning and certain other consequences of external causes",S00-T98,15,34591,Unreliable
,Oklahoma,40,2016,2016,55-64 years,55-64,White,2106-3,"Injury, poisoning and certain other consequences of external causes",S00-T98,118,404863,29.1
