Notes,Occurrence State,Occurrence State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Single Race 6,Single Race 6 Code,Year,Year Code,MCD - ICD Chapter,MCD - ICD Chapter Code,Deaths,Population,Crude Rate
,Washington,53,45-54 years,45-54,American Indian or Alaska Native,1002-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,17,Not Applicable,Not Applicable
,Washington,53,45-54 years,45-54,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,27,Not Applicable,Not Applicable
,Washington,53,45-54 years,45-54,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,13,Not Applicable,Not Applicable
,Washington,53,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,311,Not Applicable,Not Applicable
,Washington,53,45-54 years,45-54,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,120,Not Applicable,Not Applicable
,Washington,53,45-54 years,45-54,More than one race,M,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,17,Not Applicable,Not Applicable
,Washington,53,55-64 years,55-64,American Indian or Alaska Native,1002-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,14,Not Applicable,Not Applicable
,Washington,53,55-64 years,55-64,American Indian or Alaska Native,1002-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,Not Applicable,Not Applicable
,Washington,53,55-64 years,55-64,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,26,Not Applicable,Not Applicable
,Washington,53,55-64 years,55-64,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,16,Not Applicable,Not Applicable
,Washington,53,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,269,Not Applicable,Not Applicable
,Washington,53,55-64 years,55-64,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,142,Not Applicable,Not Applicable
,Washington,53,65-74 years,65-74,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,Not Applicable,Not Applicable
,Washington,53,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,84,Not Applicable,Not Applicable
,Washington,53,65-74 years,65-74,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,40,Not Applicable,Not Applicable
,Washington,53,75-84 years,75-84,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,20,Not Applicable,Not Applicable
,West Virginia,54,15-24 years,15-24,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,44,Not Applicable,Not Applicable
,West Virginia,54,15-24 years,15-24,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,25,Not Applicable,Not Applicable
,West Virginia,54,25-34 years,25-34,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,23,Not Applicable,Not Applicable
,West Virginia,54,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,293,Not Applicable,Not Applicable
,West Virginia,54,25-34 years,25-34,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,111,Not Applicable,Not Applicable
,West Virginia,54,35-44 years,35-44,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,17,Not Applicable,Not Applicable
,West Virginia,54,35-44 years,35-44,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,Not Applicable,Not Applicable
,West Virginia,54,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,384,Not Applicable,Not Applicable
,West Virginia,54,35-44 years,35-44,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,152,Not Applicable,Not Applicable
,West Virginia,54,45-54 years,45-54,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,14,Not Applicable,Not Applicable
,West Virginia,54,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,303,Not Applicable,Not Applicable
,West Virginia,54,45-54 years,45-54,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,105,Not Applicable,Not Applicable
,West Virginia,54,55-64 years,55-64,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,17,Not Applicable,Not Applicable
,West Virginia,54,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,180,Not Applicable,Not Applicable
,West Virginia,54,55-64 years,55-64,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,82,Not Applicable,Not Applicable
,West Virginia,54,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,35,Not Applicable,Not Applicable
,West Virginia,54,65-74 years,65-74,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,13,Not Applicable,Not Applicable
,Wisconsin,55,15-24 years,15-24,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,86,Not Applicable,Not Applicable
,Wisconsin,55,15-24 years,15-24,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,31,Not Applicable,Not Applicable
,Wisconsin,55,25-34 years,25-34,American Indian or Alaska Native,1002-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,12,Not Applicable,Not Applicable
,Wisconsin,55,25-34 years,25-34,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,42,Not Applicable,Not Applicable
,Wisconsin,55,25-34 years,25-34,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,17,Not Applicable,Not Applicable
,Wisconsin,55,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,345,Not Applicable,Not Applicable
,Wisconsin,55,25-34 years,25-34,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,117,Not Applicable,Not Applicable
,Wisconsin,55,35-44 years,35-44,American Indian or Alaska Native,1002-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,Not Applicable,Not Applicable
,Wisconsin,55,35-44 years,35-44,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,39,Not Applicable,Not Applicable
,Wisconsin,55,35-44 years,35-44,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,20,Not Applicable,Not Applicable
,Wisconsin,55,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,346,Not Applicable,Not Applicable
,Wisconsin,55,35-44 years,35-44,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,118,Not Applicable,Not Applicable
,Wisconsin,55,45-54 years,45-54,American Indian or Alaska Native,1002-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,Not Applicable,Not Applicable
,Wisconsin,55,45-54 years,45-54,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,56,Not Applicable,Not Applicable
,Wisconsin,55,45-54 years,45-54,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,27,Not Applicable,Not Applicable
,Wisconsin,55,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,238,Not Applicable,Not Applicable
,Wisconsin,55,45-54 years,45-54,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,82,Not Applicable,Not Applicable
,Wisconsin,55,55-64 years,55-64,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,63,Not Applicable,Not Applicable
,Wisconsin,55,55-64 years,55-64,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,33,Not Applicable,Not Applicable
,Wisconsin,55,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,156,Not Applicable,Not Applicable
,Wisconsin,55,55-64 years,55-64,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,63,Not Applicable,Not Applicable
,Wisconsin,55,65-74 years,65-74,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,14,Not Applicable,Not Applicable
,Wisconsin,55,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,46,Not Applicable,Not Applicable
,Wisconsin,55,65-74 years,65-74,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,21,Not Applicable,Not Applicable
,Wisconsin,55,75-84 years,75-84,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,14,Not Applicable,Not Applicable
,Wyoming,56,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,17,Not Applicable,Not Applicable
,Wyoming,56,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,21,Not Applicable,Not Applicable
,Wyoming,56,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,17,Not Applicable,Not Applicable
,Wyoming,56,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,20,Not Applicable,Not Applicable
,Wyoming,56,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,Not Applicable,Not Applicable
---,,,,,,,,,,,,,
"Dataset: Provisional Mortality Statistics, 2018 through Last Month",,,,,,,,,,,,,
Query Parameters:,,,,,,,,,,,,,
"MCD - ICD-10 Codes: T36-T50 (Poisoning by drugs, medicaments and biological substances)",,,,,,,,,,,,,
